Target2,DataPseKNC1,DataPseKNC2 ,DataPseKNC3,DataPseKNC4,DataPseKNC5,DataPseKNC6,DataPseKNC7,DataPseKNC8,DataPseKNC9,DataPseKNC10,DataPseKNC11,DataPseKNC12,DataPseKNC13,DataPseKNC14,DataPseKNC15,DataPseKNC16,DataPseKNC17,DataPseKNC18,DataPseKNC19,DataPseKNC20,DataPseKNC21,DataPseKNC22,DataPseKNC23,DataPseKNC24,DataPseKNC25,DataPseKNC26,DataPseKNC27,DataPseKNC28,DataPseKNC29,DataPseKNC30,DataPseKNC31,DataPseKNC32,DataPseKNC33,DataPseKNC34,DataPseKNC35,DataPseKNC36,DataPseKNC37,DataPseKNC38,DataPseKNC39,DataPseKNC40,DataPseKNC41,DataPseKNC42,DataPseKNC43,DataPseKNC44,DataPseKNC45,DataPseKNC46,DataPseKNC47,DataPseKNC48,DataPseKNC49,DataPseKNC50,DataPseKNC51,DataPseKNC52,DataPseKNC53,DataPseKNC54,DataPseKNC55,DataPseKNC56,DataPseKNC57,DataPseKNC58,DataPseKNC59,DataPseKNC60,DataPseKNC61,DataPseKNC62,DataPseKNC63,DataPseKNC64,Lambda1,Lambda2
1,0,0.015525244,0,0.015525244,0.015525244,0.031050487,0.015525244,0,0.015525244,0.015525244,0,0,0,0.015525244,0.015525244,0.015525244,0.031050487,0.031050487,0,0.015525244,0.015525244,0.015525244,0,0.015525244,0.015525244,0,0,0.015525244,0,0,0.031050487,0,0,0.015525244,0.015525244,0.015525244,0.031050487,0,0,0,0.015525244,0,0,0,0,0.015525244,0,0.015525244,0,0,0,0,0.015525244,0,0.015525244,0.015525244,0,0.015525244,0.015525244,0.015525244,0,0.015525244,0.015525244,0,0.225506339,0.169009156
1,0,0.017498966,0,0.017498966,0,0.017498966,0.017498966,0.017498966,0.034997933,0,0,0,0,0,0.017498966,0.017498966,0,0,0,0.017498966,0,0,0,0.034997933,0,0.017498966,0,0,0,0.017498966,0.069995865,0.017498966,0.034997933,0.034997933,0.017498966,0,0,0.017498966,0,0.034997933,0,0,0,0,0,0,0,0,0,0,0,0,0.017498966,0,0.017498966,0.017498966,0.052496899,0.034997933,0,0,0,0.034997933,0,0.034997933,0.160634211,0.156906102
1,0.015753616,0.015753616,0.015753616,0.015753616,0,0,0.015753616,0.015753616,0,0.015753616,0,0.015753616,0.015753616,0.015753616,0.031507233,0,0.015753616,0,0,0.031507233,0.015753616,0,0.015753616,0,0.047260849,0,0,0,0.015753616,0,0,0.015753616,0.015753616,0.015753616,0.015753616,0.015753616,0.015753616,0.031507233,0,0,0,0.015753616,0,0,0,0,0,0.015753616,0.015753616,0,0,0,0.015753616,0,0,0.015753616,0.015753616,0.015753616,0.015753616,0,0,0.015753616,0.015753616,0,0.181402999,0.204205959
1,0,0.017473655,0,0.017473655,0.034947311,0,0.017473655,0,0.017473655,0.034947311,0,0,0,0,0,0.034947311,0.017473655,0.017473655,0.052420966,0,0,0,0,0.017473655,0.017473655,0,0,0,0,0.017473655,0.034947311,0.017473655,0,0.017473655,0.017473655,0.017473655,0.017473655,0,0,0.034947311,0.017473655,0,0,0,0,0,0,0,0,0,0,0,0.034947311,0.017473655,0,0.017473655,0,0.017473655,0.017473655,0,0,0.052420966,0,0.034947311,0.161565843,0.156961601
1,0.015190954,0.045572862,0.015190954,0,0.030381908,0,0.015190954,0.030381908,0,0.015190954,0.015190954,0,0,0,0.015190954,0.015190954,0.045572862,0,0,0.030381908,0,0,0,0,0,0,0.030381908,0,0.015190954,0,0,0.015190954,0.015190954,0.015190954,0.015190954,0,0.030381908,0,0,0,0.045572862,0.015190954,0,0,0,0,0,0,0,0.015190954,0,0,0.015190954,0,0,0,0,0,0.015190954,0,0,0.030381908,0,0.030381908,0.198268533,0.209284262
1,0,0,0,0,0,0,0,0.015720632,0,0,0.015720632,0,0,0,0,0.047161895,0,0,0.015720632,0.015720632,0,0,0,0,0,0,0,0,0,0.031441263,0.015720632,0.031441263,0,0,0,0.015720632,0.031441263,0,0,0.015720632,0.015720632,0.015720632,0,0.015720632,0.015720632,0,0,0.015720632,0,0.015720632,0,0.015720632,0,0,0.015720632,0.047161895,0,0.031441263,0.031441263,0.015720632,0.015720632,0.031441263,0.047161895,0.015720632,0.206759949,0.180135413
1,0.032582799,0.048874198,0,0.016291399,0.032582799,0.016291399,0.016291399,0.016291399,0,0,0,0,0,0.032582799,0.016291399,0,0.065165597,0,0,0.016291399,0.016291399,0,0,0,0.016291399,0,0,0.016291399,0,0.016291399,0,0.032582799,0,0,0,0,0,0,0,0.016291399,0,0,0,0,0.016291399,0,0,0,0,0.032582799,0,0,0.032582799,0,0.016291399,0.016291399,0,0.016291399,0,0,0.016291399,0.016291399,0,0.048874198,0.233652064,0.130983361
1,0.015070544,0.015070544,0,0.015070544,0.045211631,0.015070544,0,0.015070544,0,0,0.045211631,0.015070544,0.015070544,0,0.015070544,0,0,0.015070544,0.045211631,0,0.015070544,0.015070544,0,0,0,0,0,0,0.015070544,0.015070544,0,0.015070544,0.015070544,0,0.015070544,0,0,0,0,0.015070544,0.015070544,0.015070544,0,0.015070544,0,0.015070544,0,0.015070544,0.015070544,0.030141087,0,0.015070544,0,0,0,0.015070544,0.015070544,0,0,0,0.030141087,0,0,0,0.244859161,0.167389635
1,0.030907339,0.015453669,0.030907339,0.015453669,0.030907339,0.015453669,0.015453669,0.030907339,0.030907339,0,0,0.015453669,0,0,0,0.015453669,0.030907339,0.030907339,0.015453669,0,0.015453669,0,0,0,0.015453669,0.015453669,0,0,0,0,0,0.030907339,0.015453669,0.030907339,0,0,0.015453669,0,0,0,0,0,0,0,0,0,0.015453669,0,0.015453669,0.015453669,0,0,0.015453669,0,0,0,0,0,0,0,0.030907339,0.015453669,0,0.030907339,0.239258138,0.158048759
1,0.017657328,0.017657328,0,0,0,0.017657328,0.017657328,0,0.017657328,0,0,0.017657328,0.052971984,0.017657328,0,0,0,0.017657328,0.035314656,0,0.052971984,0,0,0.017657328,0,0,0.017657328,0,0,0.017657328,0.017657328,0.017657328,0,0,0,0.052971984,0,0,0,0,0.017657328,0,0,0,0,0.017657328,0,0,0.017657328,0.017657328,0,0.017657328,0,0.035314656,0,0.035314656,0.017657328,0,0,0,0,0.017657328,0,0.070629312,0.168942607,0.142421601
1,0.014500458,0,0,0.014500458,0.014500458,0.043501374,0.014500458,0.014500458,0,0,0.014500458,0,0.014500458,0,0.014500458,0.014500458,0.014500458,0.014500458,0.014500458,0.014500458,0.029000916,0.029000916,0.014500458,0,0.014500458,0,0,0.014500458,0.014500458,0,0,0,0,0.014500458,0,0,0.014500458,0,0,0,0,0,0,0.014500458,0.014500458,0.014500458,0,0,0,0.043501374,0,0.014500458,0.014500458,0,0,0,0,0.014500458,0,0,0.014500458,0,0,0.043501374,0.284463845,0.150018296
1,0,0,0.015999586,0,0,0,0.015999586,0.015999586,0.015999586,0.015999586,0.015999586,0.015999586,0.015999586,0.015999586,0.015999586,0,0,0,0.031999173,0.015999586,0.015999586,0,0,0,0,0.015999586,0,0,0.015999586,0,0,0.015999586,0,0.031999173,0.015999586,0,0.015999586,0,0,0.015999586,0.015999586,0,0,0,0,0,0.031999173,0.015999586,0,0,0,0.047998759,0.015999586,0.015999586,0,0,0.015999586,0,0,0.031999173,0.015999586,0.015999586,0,0.047998759,0.226633076,0.149383053
1,0.119778445,0.034222413,0,0.068444826,0.034222413,0.017111206,0.017111206,0,0,0,0,0,0.017111206,0.034222413,0,0.034222413,0.068444826,0,0,0,0.017111206,0,0,0,0.017111206,0,0,0,0,0,0,0,0.034222413,0.017111206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017111206,0,0.017111206,0.034222413,0,0,0,0.017111206,0,0,0,0.017111206,0,0.017111206,0.017111206,0.171548115,0.161114833
1,0.015429778,0.015429778,0.015429778,0,0.015429778,0.015429778,0,0.030859556,0.030859556,0,0.015429778,0,0.015429778,0.015429778,0,0,0.030859556,0.030859556,0.015429778,0,0.030859556,0,0,0,0,0,0,0,0.015429778,0,0,0.030859556,0,0.015429778,0,0.015429778,0.015429778,0,0,0,0,0.015429778,0.015429778,0.015429778,0,0,0,0.015429778,0,0,0.015429778,0.015429778,0.015429778,0.015429778,0.015429778,0,0,0,0.015429778,0,0,0.030859556,0.015429778,0.015429778,0.194764736,0.203473929
1,0.088870452,0.035548181,0.01777409,0.053322271,0.035548181,0,0,0,0.01777409,0,0,0,0.01777409,0.035548181,0.01777409,0.035548181,0.035548181,0,0,0.035548181,0,0,0.01777409,0,0.01777409,0.01777409,0,0,0,0,0,0,0.01777409,0,0,0.035548181,0.01777409,0,0,0,0,0,0,0,0,0,0,0,0.035548181,0,0,0,0.01777409,0.01777409,0.01777409,0,0.01777409,0,0,0,0.01777409,0.01777409,0,0,0.160427517,0.14638296
1,0.016835877,0,0,0.05050763,0,0,0,0.016835877,0.016835877,0.016835877,0,0,0,0.016835877,0.033671753,0.016835877,0,0,0.033671753,0,0.016835877,0,0,0,0,0,0.016835877,0,0.016835877,0.016835877,0,0.016835877,0.033671753,0.016835877,0,0,0.016835877,0,0,0.016835877,0.033671753,0,0.016835877,0.016835877,0,0.016835877,0,0,0.016835877,0,0,0.016835877,0,0.016835877,0.016835877,0.016835877,0,0.016835877,0.016835877,0,0.016835877,0.016835877,0,0.033671753,0.152424619,0.190976193
1,0,0.014956828,0,0.014956828,0.05982731,0.014956828,0.014956828,0.014956828,0.044870483,0.014956828,0,0,0.014956828,0.014956828,0,0,0,0.029913655,0.044870483,0,0.014956828,0.014956828,0,0,0.014956828,0,0.014956828,0,0.029913655,0.014956828,0,0,0.029913655,0.029913655,0,0,0,0,0,0.029913655,0,0.014956828,0,0,0,0,0,0,0,0.014956828,0.014956828,0.014956828,0.014956828,0,0.014956828,0,0,0,0,0,0,0,0,0,0.228172737,0.188510986
1,0.050052358,0.016684119,0.016684119,0.033368239,0,0.033368239,0,0.016684119,0.016684119,0.016684119,0,0,0,0.016684119,0.016684119,0.016684119,0.033368239,0.033368239,0.033368239,0,0.050052358,0,0,0,0,0,0,0,0.016684119,0.016684119,0,0,0.016684119,0,0,0,0.016684119,0.016684119,0,0.016684119,0,0.016684119,0,0,0,0,0.016684119,0,0,0,0,0.016684119,0.033368239,0,0,0,0,0.016684119,0.016684119,0.016684119,0,0,0.016684119,0,0.176314659,0.173004685
1,0,0,0.032622997,0.016311499,0.016311499,0,0,0,0.048934496,0.016311499,0,0.016311499,0.016311499,0.016311499,0,0.016311499,0.016311499,0.016311499,0,0.016311499,0.016311499,0,0,0.016311499,0,0.016311499,0,0,0,0,0.016311499,0.016311499,0.032622997,0,0.016311499,0,0.016311499,0.016311499,0,0,0,0,0,0,0.016311499,0.016311499,0,0.016311499,0,0.016311499,0.032622997,0.016311499,0,0.016311499,0.016311499,0,0,0,0,0.032622997,0.032622997,0,0.016311499,0,0.21925987,0.144591686
1,0.063523658,0.031761829,0.031761829,0.031761829,0.015880914,0,0,0.015880914,0,0,0.031761829,0,0.031761829,0.031761829,0.015880914,0,0.031761829,0,0,0,0,0,0,0,0,0.015880914,0,0,0.015880914,0,0,0.015880914,0.015880914,0,0,0.015880914,0,0,0,0.015880914,0.015880914,0,0,0.015880914,0.015880914,0,0,0,0.047642743,0,0,0.031761829,0.015880914,0,0.015880914,0,0.015880914,0,0,0,0.015880914,0,0,0,0.204291342,0.176352995
1,0.085272353,0,0.051163412,0.034108941,0.017054471,0,0,0,0,0.017054471,0.051163412,0,0.017054471,0,0.017054471,0.034108941,0.034108941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017054471,0.034108941,0,0,0.017054471,0.017054471,0,0,0.017054471,0.034108941,0.017054471,0,0,0,0,0,0,0.017054471,0.017054471,0.017054471,0.017054471,0,0,0,0,0.017054471,0,0,0,0.068217882,0,0,0,0.185853139,0.149022511
1,0.116020684,0,0.016574383,0.033148767,0.016574383,0,0,0,0.033148767,0,0,0,0.033148767,0,0,0.04972315,0.016574383,0,0.016574383,0,0,0,0,0,0,0.016574383,0,0.016574383,0,0,0,0,0.016574383,0,0,0.016574383,0.016574383,0,0,0,0,0,0,0,0,0.016574383,0,0.016574383,0.016574383,0.016574383,0,0.033148767,0,0,0.033148767,0,0,0,0,0,0.033148767,0.016574383,0,0.04972315,0.182303246,0.171295799
1,0.162664239,0.018073804,0.018073804,0.018073804,0.054221413,0,0,0,0.036147609,0,0,0,0,0.018073804,0.036147609,0,0.036147609,0.018073804,0,0.018073804,0,0,0,0.018073804,0,0,0,0,0.018073804,0,0,0,0.018073804,0.018073804,0.018073804,0.018073804,0,0.018073804,0,0,0.036147609,0,0,0,0,0,0.018073804,0,0.018073804,0,0,0,0.018073804,0,0,0,0,0.018073804,0.018073804,0.018073804,0,0,0,0,0.183094325,0.112027308
1,0,0,0,0.018000681,0.018000681,0.036001362,0,0,0.018000681,0,0,0.018000681,0.036001362,0.018000681,0,0.018000681,0,0.036001362,0.036001362,0.018000681,0.036001362,0.036001362,0,0.036001362,0,0,0,0,0,0.036001362,0,0.018000681,0.036001362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018000681,0,0.018000681,0,0.036001362,0.036001362,0.036001362,0,0.018000681,0.018000681,0,0,0,0,0.036001362,0.018000681,0,0.164312258,0.133661178
1,0.05278651,0.017595503,0,0.017595503,0.017595503,0.017595503,0,0,0,0,0.017595503,0.017595503,0.017595503,0,0.017595503,0.017595503,0.017595503,0,0,0.017595503,0,0.035191007,0,0.035191007,0,0,0,0,0,0.017595503,0,0.035191007,0,0.017595503,0.017595503,0,0,0,0,0,0.017595503,0,0,0,0,0.017595503,0.017595503,0.017595503,0.017595503,0,0,0.017595503,0.017595503,0.017595503,0,0.017595503,0.017595503,0,0,0.035191007,0.017595503,0.017595503,0.017595503,0.017595503,0.179425102,0.134350263
1,0.032704924,0,0,0.016352462,0,0.016352462,0,0.016352462,0,0,0,0.032704924,0,0.016352462,0,0.016352462,0,0,0.032704924,0.016352462,0.016352462,0.032704924,0,0.016352462,0,0,0,0,0.016352462,0,0.016352462,0,0.016352462,0,0,0,0,0,0,0,0,0,0,0.016352462,0.016352462,0.032704924,0,0.016352462,0,0.032704924,0,0.016352462,0.032704924,0.016352462,0,0,0.016352462,0,0.016352462,0.016352462,0,0,0.032704924,0.065409848,0.193922101,0.168331885
1,0.031965061,0,0.015982531,0,0,0,0,0.015982531,0,0,0.015982531,0.031965061,0,0,0,0.015982531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015982531,0,0,0.015982531,0.015982531,0.015982531,0,0,0,0,0.031965061,0,0.031965061,0,0.015982531,0,0.031965061,0.047947592,0.015982531,0,0.015982531,0,0,0,0,0,0.015982531,0,0.031965061,0.047947592,0.015982531,0,0.047947592,0.079912653,0.1855087,0.191172608
1,0.030392739,0.01519637,0.01519637,0.01519637,0.01519637,0,0,0.01519637,0,0,0,0.01519637,0,0.01519637,0.01519637,0.01519637,0.01519637,0.01519637,0,0,0,0,0,0,0,0,0,0.01519637,0,0.01519637,0.01519637,0,0,0.01519637,0,0.01519637,0.01519637,0,0,0,0,0,0.01519637,0.01519637,0.01519637,0,0.030392739,0,0.030392739,0,0,0.01519637,0,0,0.01519637,0.01519637,0.030392739,0.01519637,0.01519637,0,0.030392739,0,0,0.060785479,0.223880061,0.183461521
1,0.047051177,0,0.031367451,0,0,0.015683726,0.015683726,0,0.031367451,0,0.015683726,0.031367451,0.015683726,0.015683726,0,0,0.015683726,0,0.015683726,0,0.015683726,0,0,0,0.015683726,0,0,0.015683726,0,0,0.015683726,0,0.031367451,0.015683726,0.031367451,0.031367451,0,0,0,0,0.015683726,0,0.015683726,0,0,0.015683726,0.015683726,0.015683726,0,0.015683726,0,0,0.015683726,0,0.015683726,0.015683726,0.031367451,0,0,0,0,0.015683726,0,0,0.189636683,0.198698022
1,0,0,0.043642662,0,0.014547554,0,0.029095108,0,0.029095108,0.014547554,0.014547554,0,0.014547554,0.014547554,0.014547554,0,0.029095108,0.014547554,0,0.014547554,0,0,0.014547554,0,0.014547554,0.014547554,0.014547554,0,0.014547554,0,0,0,0.014547554,0.014547554,0.014547554,0.014547554,0.029095108,0.014547554,0,0.014547554,0.014547554,0.014547554,0.014547554,0,0,0,0,0,0,0.014547554,0.014547554,0.014547554,0.014547554,0,0,0,0,0.014547554,0,0,0.014547554,0,0,0,0.240524893,0.192120503
1,0.016624864,0.033249728,0.033249728,0,0.049874592,0,0.016624864,0,0,0,0.016624864,0.016624864,0,0.049874592,0,0,0.049874592,0.033249728,0,0.016624864,0.049874592,0.016624864,0,0,0.016624864,0,0,0,0,0.016624864,0.016624864,0,0.016624864,0,0,0.033249728,0,0,0,0.016624864,0.016624864,0,0,0,0,0,0,0.016624864,0,0,0,0,0,0.049874592,0,0.016624864,0.016624864,0,0,0,0.016624864,0,0,0,0.188132448,0.163497852
1,0.031715258,0.031715258,0,0.015857629,0,0.015857629,0.031715258,0.015857629,0,0,0,0,0.015857629,0,0,0.015857629,0.031715258,0.015857629,0,0,0.047572887,0.047572887,0,0.015857629,0,0.031715258,0,0,0,0.015857629,0.031715258,0,0.015857629,0,0,0,0,0.031715258,0,0,0,0,0,0,0.015857629,0.015857629,0,0,0,0.015857629,0,0.015857629,0.015857629,0.015857629,0,0.015857629,0.015857629,0,0,0.015857629,0,0.015857629,0,0,0.232675447,0.148877028
1,0.033629862,0.016814931,0,0,0,0.016814931,0,0.033629862,0,0,0,0,0,0.016814931,0.016814931,0.050444794,0,0,0,0,0,0,0,0.033629862,0,0,0,0.016814931,0.016814931,0,0,0.050444794,0,0.016814931,0,0.033629862,0,0,0,0,0,0,0,0,0,0,0,0.016814931,0.016814931,0.016814931,0,0.033629862,0,0.016814931,0.016814931,0,0.050444794,0,0,0,0.050444794,0.016814931,0.033629862,0.033629862,0.173759782,0.1704579
1,0,0.015501747,0.015501747,0.031003494,0.031003494,0.015501747,0,0,0,0.015501747,0,0,0.015501747,0.015501747,0.015501747,0.015501747,0.015501747,0.015501747,0,0.015501747,0,0,0,0.015501747,0,0,0,0.015501747,0.031003494,0.015501747,0,0.015501747,0,0.015501747,0,0,0.015501747,0,0,0,0.015501747,0,0,0,0.015501747,0.015501747,0,0.015501747,0.046505242,0,0,0.015501747,0,0,0.015501747,0.046505242,0,0,0,0.031003494,0,0.015501747,0.015501747,0,0.23218181,0.16325005
1,0.047185329,0,0.015728443,0.015728443,0.015728443,0,0,0.015728443,0.031456886,0,0,0.031456886,0.015728443,0.015728443,0,0.015728443,0.015728443,0,0,0,0,0.031456886,0.015728443,0,0,0,0,0.031456886,0,0.015728443,0,0,0,0,0.031456886,0,0,0,0,0,0,0,0,0,0.047185329,0,0,0.015728443,0.015728443,0.015728443,0.015728443,0.031456886,0,0.015728443,0.015728443,0,0,0,0,0,0.031456886,0,0,0.047185329,0.232217721,0.154373
1,0.016246267,0,0.016246267,0.032492535,0,0,0,0,0,0.016246267,0.016246267,0.032492535,0.048738802,0,0,0.048738802,0,0,0,0,0,0,0,0,0,0,0,0,0.016246267,0,0.032492535,0,0.032492535,0,0,0,0,0,0,0.032492535,0.016246267,0.016246267,0.016246267,0,0.032492535,0,0,0,0.016246267,0,0.048738802,0.048738802,0,0,0,0.016246267,0.016246267,0,0.016246267,0,0.032492535,0.016246267,0,0,0.183615422,0.182780149
1,0,0.013822383,0,0.013822383,0.013822383,0.013822383,0.013822383,0,0,0.013822383,0,0,0.013822383,0,0.027644765,0,0.027644765,0,0.013822383,0.013822383,0.013822383,0,0,0,0,0,0.013822383,0,0,0.013822383,0,0.013822383,0,0,0,0.013822383,0,0,0,0.013822383,0,0,0.013822383,0.041467148,0.013822383,0.013822383,0,0.013822383,0,0.027644765,0,0,0.027644765,0,0,0.013822383,0.013822383,0,0.027644765,0,0,0.013822383,0.027644765,0.027644765,0.231263573,0.229663506
1,0.028862232,0,0.028862232,0,0.014431116,0,0,0.028862232,0,0.014431116,0,0,0,0.014431116,0,0,0.014431116,0.014431116,0,0.014431116,0.014431116,0.043293348,0,0,0.014431116,0,0,0.014431116,0,0,0.028862232,0.014431116,0,0.014431116,0,0,0,0.014431116,0.028862232,0,0,0,0,0.014431116,0,0.014431116,0.014431116,0.014431116,0.014431116,0.014431116,0,0,0.014431116,0,0,0.014431116,0,0.028862232,0.014431116,0.014431116,0.014431116,0,0.014431116,0,0.248933,0.188253473
1,0,0,0,0.015594008,0,0,0,0,0,0,0,0.015594008,0.015594008,0,0.015594008,0.031188015,0.015594008,0,0,0.015594008,0,0,0,0,0,0,0,0,0,0,0.015594008,0.015594008,0,0,0,0,0,0,0,0,0,0,0.015594008,0.031188015,0.015594008,0.015594008,0.015594008,0.031188015,0,0,0.015594008,0.015594008,0.031188015,0,0,0.031188015,0,0,0.031188015,0.031188015,0.015594008,0.046782023,0.015594008,0.093564045,0.19527596,0.196557746
1,0,0.016865816,0,0.016865816,0.033731633,0.016865816,0,0,0.033731633,0,0,0.033731633,0.016865816,0,0.016865816,0.033731633,0,0,0,0.033731633,0,0,0,0.016865816,0,0,0,0,0,0.033731633,0,0.016865816,0.016865816,0,0.033731633,0.016865816,0,0,0,0,0,0,0,0,0.016865816,0,0,0.016865816,0.016865816,0.033731633,0.033731633,0,0,0,0,0.033731633,0.033731633,0,0,0,0.050597449,0,0.016865816,0.016865816,0.191017177,0.151215981
1,0.015921132,0,0,0.031842264,0.015921132,0,0,0,0,0.031842264,0,0,0,0.031842264,0.031842264,0.015921132,0.015921132,0.015921132,0.031842264,0.015921132,0,0,0,0,0,0,0,0.015921132,0,0.015921132,0,0.015921132,0,0,0,0.015921132,0.031842264,0,0.015921132,0,0.015921132,0,0.015921132,0.015921132,0.015921132,0,0.015921132,0,0.015921132,0,0,0.015921132,0.031842264,0,0,0.031842264,0,0.015921132,0.015921132,0.015921132,0.015921132,0.015921132,0,0,0.240261878,0.138813967
1,0.116386787,0.016626684,0,0.033253368,0.016626684,0,0,0,0,0,0,0.016626684,0.033253368,0,0.016626684,0.033253368,0,0,0.016626684,0.016626684,0,0,0,0,0,0,0.016626684,0,0,0,0,0,0.016626684,0,0.016626684,0,0.016626684,0,0.016626684,0,0,0.033253368,0.016626684,0,0,0,0.016626684,0,0.033253368,0,0,0.033253368,0,0,0,0,0.033253368,0,0.016626684,0,0.016626684,0,0.016626684,0.033253368,0.180091594,0.171467735
1,0.033480087,0,0,0.033480087,0,0.016740044,0,0,0.016740044,0,0.016740044,0,0.016740044,0.016740044,0.033480087,0.016740044,0,0.016740044,0.016740044,0,0.016740044,0,0.016740044,0.016740044,0,0,0,0.016740044,0.033480087,0,0,0.016740044,0.016740044,0,0,0.016740044,0,0.016740044,0,0.016740044,0,0.016740044,0,0,0,0,0,0.016740044,0.016740044,0,0,0.033480087,0.016740044,0.016740044,0,0.016740044,0.016740044,0.016740044,0,0,0.016740044,0.033480087,0,0.016740044,0.176212173,0.170926124
1,0,0,0.017370318,0.017370318,0,0,0.017370318,0.017370318,0.052110953,0.017370318,0,0,0,0.017370318,0.017370318,0.017370318,0,0,0.017370318,0,0.017370318,0,0,0,0.017370318,0,0,0.017370318,0,0,0.034740635,0.017370318,0.017370318,0.017370318,0.034740635,0.034740635,0,0,0.017370318,0,0,0,0,0,0,0,0,0.017370318,0,0.017370318,0,0,0,0.017370318,0,0.034740635,0.052110953,0,0,0,0.017370318,0.034740635,0,0.052110953,0.176633258,0.145924358
1,0.016551669,0.033103337,0,0,0.033103337,0,0,0.033103337,0,0,0.016551669,0,0,0,0,0.033103337,0,0,0.016551669,0.049655006,0.016551669,0.016551669,0,0,0,0,0,0,0,0.033103337,0,0.033103337,0.016551669,0.033103337,0,0,0.016551669,0.016551669,0,0,0.016551669,0.016551669,0,0,0,0,0,0,0.016551669,0,0,0,0,0,0,0.033103337,0.033103337,0,0.016551669,0,0.016551669,0,0.049655006,0.033103337,0.170302933,0.184181987
1,0.030617416,0.015308708,0.030617416,0.015308708,0.015308708,0.015308708,0,0.015308708,0.015308708,0,0,0.015308708,0,0,0.015308708,0,0.015308708,0.015308708,0.015308708,0,0,0.015308708,0.015308708,0.015308708,0.015308708,0,0,0.015308708,0,0.015308708,0,0.015308708,0.030617416,0.015308708,0,0,0.030617416,0,0,0,0.015308708,0,0,0,0,0.015308708,0.030617416,0,0.015308708,0,0,0,0,0.015308708,0.015308708,0,0,0.030617416,0.015308708,0.015308708,0,0,0.015308708,0,0.220071965,0.182888421
1,0.016737013,0,0.016737013,0.016737013,0.016737013,0,0,0,0,0,0.016737013,0.016737013,0,0.016737013,0.033474026,0.016737013,0.016737013,0,0.016737013,0.033474026,0.016737013,0.016737013,0,0.016737013,0,0,0,0,0,0,0,0.033474026,0,0,0,0.016737013,0,0.016737013,0,0,0,0.016737013,0,0.016737013,0,0.016737013,0,0.016737013,0.016737013,0.016737013,0.016737013,0,0.016737013,0.016737013,0,0.016737013,0.016737013,0,0.016737013,0,0.050211039,0.016737013,0,0.033474026,0.191574642,0.155681847
1,0.015273679,0.015273679,0,0.030547358,0.015273679,0.015273679,0.015273679,0,0.015273679,0.015273679,0,0,0.015273679,0.030547358,0,0.015273679,0.015273679,0,0.015273679,0,0.015273679,0.030547358,0.015273679,0.015273679,0,0.015273679,0.015273679,0,0.015273679,0,0,0.015273679,0.015273679,0.015273679,0,0,0,0.015273679,0,0.015273679,0,0,0,0.015273679,0.015273679,0,0,0,0,0.015273679,0.015273679,0.030547358,0.015273679,0.015273679,0,0,0.015273679,0,0,0,0.015273679,0,0.015273679,0,0.210546038,0.193780475
1,0.033797286,0.016898643,0.033797286,0.016898643,0,0,0,0.033797286,0.033797286,0,0,0.016898643,0.033797286,0,0,0,0.016898643,0,0,0,0,0,0.016898643,0.016898643,0,0.016898643,0,0.016898643,0,0,0,0.067594572,0.033797286,0.016898643,0,0,0.016898643,0,0,0,0,0,0,0,0,0.016898643,0.016898643,0,0,0,0.016898643,0.016898643,0,0.033797286,0.016898643,0.016898643,0.016898643,0,0,0,0.016898643,0.050695929,0,0,0.197142837,0.143810085
1,0,0,0,0,0,0,0,0.016989909,0,0.016989909,0.016989909,0.033979817,0,0,0.016989909,0,0,0.016989909,0.033979817,0,0,0.016989909,0,0.033979817,0,0,0,0,0.033979817,0,0.016989909,0.050969726,0,0,0,0,0,0.016989909,0,0.033979817,0,0,0,0,0.016989909,0.016989909,0,0.016989909,0,0,0.033979817,0.016989909,0.033979817,0.016989909,0,0.016989909,0,0.033979817,0,0.016989909,0,0.050969726,0.016989909,0.016989909,0.170751243,0.166642322
1,0,0.01607744,0.032154879,0,0.048232319,0.032154879,0,0.01607744,0.032154879,0,0,0.01607744,0.01607744,0,0,0,0.01607744,0.032154879,0,0.01607744,0.01607744,0.01607744,0,0.01607744,0.01607744,0,0,0,0,0,0,0.032154879,0.01607744,0.032154879,0.01607744,0,0,0,0.01607744,0,0,0,0,0,0,0,0,0.01607744,0.01607744,0.01607744,0,0,0.01607744,0,0,0,0.01607744,0.01607744,0,0,0.01607744,0.01607744,0.01607744,0.032154879,0.227185796,0.145794063
1,0,0.015927897,0,0.015927897,0,0.015927897,0,0.015927897,0,0.015927897,0,0,0,0,0.015927897,0.015927897,0.015927897,0.015927897,0,0,0.031855793,0,0.015927897,0.031855793,0.015927897,0.015927897,0.015927897,0,0,0.015927897,0.015927897,0.031855793,0.015927897,0,0.015927897,0,0,0.031855793,0.015927897,0,0,0,0.015927897,0.015927897,0,0.015927897,0,0,0,0,0,0.015927897,0,0.031855793,0.015927897,0.015927897,0.015927897,0.015927897,0,0,0.015927897,0.031855793,0,0,0.181008016,0.197804014
